"SID","Commodity code","Product line suffix","Start date","End date","Indentation","End line","Description"
103672,"8708939030","80","01/01/2018","",4,1,"Mechanically operated centrifugal clutch for use with an elastomeric belt in a dry environment in a continuously variable transmission (CVT), equipped with:<br> <br><br><br>- elements that  activate the clutch at given rotation and generate (in this way) centrifugal force,<br> <br><br><br>- shaft ended with 5 or more but not more than 6 degree taper,<br> <br><br><br>- 3 weights, and<br> <br><br><br>- 1 compression spring<br>for use in the manufacture of all-terrain or utility task vehicles"
105348,"8708939040","80","01/07/2020","",4,1,"Clutch pedal with electronic parking brake connection (EPB), whether or not with sending signal function for:<br> <br>- cruise control reset,<br> <br>- electronic parking brake release,<br> <br>-start and stop engine management under Idle Stop and Go system (ISG),<br>for use in the manufacture of passenger vehicles"
100502,"8708939090","80","01/01/2017","",4,1,"Other"
53222,"8708940000","80","01/01/1972","",2,0,"Steering wheels, steering columns and steering boxes; parts thereof"
87216,"8708942000","80","01/01/2007","",3,0,"For the industrial assembly of:<br>Vehicles of heading 8703;<br>Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm<sup>3</sup> or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm<sup>3</sup>;<br>Vehicles of heading 8705"
102961,"8708942010","80","01/07/2017","",4,1,"Rack steering gear in aluminium housing with homokinetic hinges of a kind used in the manufacture of goods of Chapter 87"
103241,"8708942090","80","01/07/2017","",4,1,"Other"
87217,"8708943500","10","01/01/2007","",3,0,"Other"
87219,"8708943500","80","01/01/2007","",4,0,"Steering wheels, steering columns and steering boxes"
99193,"8708943520","80","01/07/2015","",5,1,"Rack steering gear in aluminium housing with homokinetic hinges of a kind used in the manufacture of goods of Chapter 87"
99191,"8708943590","80","01/07/2015","",5,1,"Other"
87220,"8708949100","10","01/01/2007","",4,0,"Parts"
87221,"8708949100","80","01/01/2007","",5,1,"Of closed-die forged steel"
87218,"8708949900","80","01/01/2007","",5,1,"Other"
87224,"8708950000","80","01/01/2007","",2,0,"Safety airbags with inflator system; parts thereof"
87225,"8708951000","80","01/01/2007","",3,0,"For the industrial assembly of:<br>Pedestrian-controlled tractors of subheading 8701 10;<br>Vehicles of heading 8703;<br>Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm<sup>3</sup> or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm<sup>3</sup>;<br>Vehicles of heading 8705"
99624,"8708951010","80","01/01/2016","",4,1,"Inflatable safety cushion of high strength polyamide fibre<br> <br><br><br>- sewn<br> <br><br><br>- folded into three-dimensional packing form, fixed by thermal forming, or flat (unfolded) safety cushion with or without thermal forming"
99625,"8708951020","80","01/01/2016","",4,1,"Inflatable safety cushion  of high strength polyamide fibre:<br> <br><br><br>- sewn,<br> <br><br><br>- folded,<br> <br><br><br>- with three-dimensionally applied silicone bonding for air bag cavity forming and load-regulated air bag sealing<br> <br><br><br>- suitable for cool inflator technology<br>"
99626,"8708951090","80","01/01/2016","",4,1,"Other"
87226,"8708959100","10","01/01/2007","",3,0,"Other"
87227,"8708959100","80","01/01/2007","",4,1,"Of closed-die forged steel"
87228,"8708959900","80","01/01/2007","",4,0,"Other"
99822,"8708959920","80","01/01/2016","",5,1,"Inflatable safety cushion of high strength polyamide fibre<br> <br><br><br>- sewn<br> <br><br><br>- folded into three-dimensional packing form, fixed by thermal forming, or flat (unfolded) safety cushion with or without thermal forming"
99823,"8708959930","80","01/01/2016","",5,1,"Inflatable safety cushion  of high strength polyamide fibre:<br> <br><br><br>- sewn,<br> <br><br><br>- folded,<br> <br><br><br>- with three-dimensionally applied silicone bonding for air bag cavity forming and load-regulated air bag sealing<br> <br><br><br>- suitable for cool inflator technology<br>"
99620,"8708959990","80","01/01/2016","",5,1,"Other"
53225,"8708990000","80","01/01/1972","",2,0,"Other"
87229,"8708991000","80","01/01/2007","",3,0,"For the industrial assembly of:<br>Pedestrian-controlled tractors of subheading 8701 10;<br>Vehicles of heading 8703;<br>Vehicles of heading 8704 with either a compression-ignition internal combustion piston engine (diesel or semi-diesel) of a cylinder capacity not exceeding 2 500 cm<sup>3</sup> or with a spark-ignition internal combustion piston engine of a cylinder capacity not exceeding 2 800 cm<sup>3</sup>;<br>Vehicles of heading 8705"
100507,"8708991010","80","01/01/2017","",4,1,"Six-layer composite fuel tank assembly comprising of:<br> <br><br><br>- a fuel inlet,<br> <br><br><br>- a pump flange assembly (PFA),<br> <br><br><br>- a ventilation with rollover valve mounted on the top of the tank, and<br> <br><br><br>- threated holes for PFA assembly,<br>for use in the manufacture of all-terrain or utility task vehicles"
104185,"8708991025","80","01/01/2019","",4,1,"Plastic air guide for directing air flow to the surface of intercooler for use in the production of motor vehicles"
103944,"8708991035","80","01/07/2018","",4,1,"Holder of front radiator or intercooler  whether or not with rubber cushioning for use in the manufacture of goods of Chapter 87"
102933,"8708991040","80","01/07/2017","",4,1,"Support bracket of iron or steel, with mounting holes, whether or not with fixation nuts, for connecting the gearbox to the car body for use in the manufacture of goods of Chapter 87"
105365,"8708991055","80","01/07/2020","",4,1,"Silicone or plastic keyboards, comprising:<br> <br>-parts of common metal, and<br> <br>-whether or not comprising parts of plastic,<br> <br>-epoxy resin reinforced with fiberglass or wood,<br> <br>-whether or not printed or surface-treated,<br> <br>-with or without electrical conductors<br> <br>-with or without a membrane bonded to the keyboard,<br> <br>-with or without mono or multilayer protective film<br>"
102935,"8708991060","80","01/07/2017","",4,1,"Aluminium engine bracket, with dimensions of:<br> <br>-height of more than 10 mm but not more than 200 mm,<br> <br>-width of more than 10 mm but not more than 250 mm,<br> <br>-length of more than 10 mm but not more than 200 mm,<br>equipped with at least two fixing holes, made of aluminium alloys ENAC-46100 or ENAC-42100 (based on the norm EN:1706) with following characteristics:<br> <br>-internal porosity not more than 1 mm,<br> <br>-outer porosity not more than 2 mm,<br> <br>-rockwell hardness HRB 10 or more,<br>of a kind used in the production of suspensions systems for engines in motor vehicles"
103667,"8708991070","80","01/01/2018","",4,1,"Single input, dual output gearcase (transmission) in cast aluminium housing, with overall dimensions not exceeding 148 mm (± 1 mm)  x 213 mm (± 1 mm) x 273 mm (± 1 mm)  comprising at least:<br> <br><br><br>- two electro-magnetic one direction clutches in one cage, working in both directions,<br> <br><br><br>- an input shaft with outer diameter of 24 mm (± 1 mm), ended with spline of 22,<br> <br><br><br>- a coaxial output bushing with inner diameter of 22 mm or more but not more than 30 mm, ended with spline of 22 teeth or more but not more than 28 teeth<br>for use in the manufacture of all-terrain or utility task vehicles"
100587,"8708991090","80","01/01/2017","",4,1,"Other"
87234,"8708999300","10","01/01/2007","",3,0,"Other"
87235,"8708999300","80","01/01/2007","",4,1,"Of closed-die forged steel"
87236,"8708999700","80","01/01/2007","",4,0,"Other"
105350,"8708999718","80","01/07/2020","",5,1,"Hydrostatic speed changer:<br> <br>-with a hydro pump and a differential with wheel axle,<br> <br>-whether or not with a fan impeller and/or a pulley,<br>for use in the manufacture of tractors of subheadings 8701 91 90 and 8701 92 90, whose main function is that of a lawn mower"
105366,"8708999722","80","01/07/2020","",5,1,"Silicone or plastic keyboards, comprising:<br> <br>-parts of common metal, and<br> <br>-whether or not comprising parts of plastic,<br> <br>-epoxy resin reinforced with fiberglass or wood,<br> <br>-whether or not printed or surface-treated,<br> <br>-with or without electrical conductors<br> <br>-with or without a membrane bonded to the keyboard,<br> <br>-with or without mono or multilayer protective film<br>"
102937,"8708999725","80","01/07/2017","",5,1,"Support bracket of iron or steel, with mounting holes, whether or not with fixation nuts, for connecting the gearbox to the car body for use in the manufacture of goods of Chapter 87"
106134,"8708999728","80","01/07/2021","",5,1,"A set of Type 4 H2 cylinders, in accordance with the EC 79 standard, consisting of two to eight cylinders on aluminum frames:<br> <br>-cylinders made of high density polyethylene (HDPE) composite reinforced with a braid of glass and carbon fibers in epoxy resin,<br> <br>-with an operating pressure of not less than 35 MPa,<br> <br>-with a durability declared by the manufacturer of not less than 20 years,<br> <br>-with a cylinder capacity of 180 liters or more but not more than 375 liters,<br> <br>-equipped with a set of solenoid, manual and safety PRD valves,<br> <br>-with a total width of 1 800 mm or more but not more than 2 300 mm,<br> <br>-with a total height of 400 mm or more but not more than 500 mm,<br> <br>-with a total length of 1 200 mm or more but not more than 3 600 mm<br>"
103945,"8708999735","80","01/07/2018","",5,1,"Holder of front radiator or intercooler  whether or not with rubber cushioning for use in the manufacture of goods of Chapter 87"
106135,"8708999738","80","01/07/2021","",5,1,"A set of Compressed Natural Gas (CNG) cylinders type CNG-4, in accordance with the ECE R110 standard, consisting of four or five cylinders on aluminum frames:<br> <br>-made of high density polyethylene (HDPE) composite reinforced with a braid of glass and carbon fibers in epoxy resin,<br> <br>-with an operating pressure of not less than 20 MPa,<br> <br>-with a shelf life declared by the manufacturer of not less than 20 years,<br> <br>-with a cylinder capacity of 315 liters or more but not more than 375 liters,<br> <br>-equipped with a set of solenoid, manual and safety PRD valves,<br> <br>-with a total width of 2 200 mm or more but not more than 2 300 mm,<br> <br>-with a total height of 450 mm or more but not more than 460 mm,<br> <br>-with a total length of 3500 mm or more but not more than 3 600 mm<br>"
104186,"8708999745","80","01/01/2019","",5,1,"Plastic air guide for directing air flow to the surface of intercooler for use in the production of motor vehicles"
100356,"8708999750","80","01/01/2016","",5,1,"Aluminium engine bracket, with dimensions of:<br> <br>-height of more than 10 mm but not more than 200 mm,<br> <br>-width of more than 10 mm but not more than 250 mm,<br> <br>-length of more than 10 mm but not more than 200 mm,<br>equipped with at least two fixing holes, made of aluminium alloys ENAC-46100 or ENAC-42100 (based on the norm EN:1706) with following characteristics:<br> <br>-internal porosity not more than 1 mm,<br> <br>-outer porosity not more than 2 mm,<br> <br>-rockwell hardness HRB 10 or more,<br>of a kind used in the production of suspensions systems for engines in motor vehicles"
104187,"8708999755","80","01/01/2019","",5,1,"Assembly for supplying compressed air, whether or not with a resonator, comprising at least:<br> <br><br><br>- one solid aluminium tube whether or not with mounting bracket,<br> <br><br><br>- one flexible rubber hose, and<br> <br><br><br>- one metal clip<br>for use in the manufacture of goods of Chapter 87"
100509,"8708999760","80","01/01/2017","",5,1,"Six-layer composite fuel tank assembly comprising of:<br> <br><br><br>- a fuel inlet,<br> <br><br><br>- a pump flange assembly (PFA),<br> <br><br><br>- a ventilation with rollover valve mounted on the top of the tank, and<br> <br><br><br>- threated holes for PFA assembly,<br>for use in the manufacture of all-terrain or utility task vehicles"
